0,1,2,3,4,5,6,7,8,9
0.016726311,0.0083091315,0.54707515,0.33856413,0.88627106,0.69691145,0.943867,0.01526186,0.6083108,0.48830146
0.023831801,0.061637983,0.12621698,0.92275536,0.6218469,0.5800588,0.9897104,0.10891935,0.878323,0.8868051
0.50631475,0.9977943,0.015312795,0.3449211,0.052602176,0.83089,0.37818173,0.028886084,0.15406953,0.9091849
0.0027126549,0.010091896,0.86902773,0.049438436,0.92571956,0.023822933,0.001783196,0.3322201,0.0033098103,0.002473428
0.029661642,0.008127238,0.71041495,0.022246534,0.9919209,0.5896929,0.00475164,0.0026153142,0.009047254,0.045351073
0.05895339,7.278392e-05,0.11020326,0.8842452,0.43178827,0.9843722,0.9670713,0.0011436434,0.5678951,0.033070926
0.011633399,0.028552014,0.061143264,0.9698529,0.9959502,0.01579237,0.0043217,0.0051108985,0.47193697,0.9993327
0.31444582,0.020493666,0.0064950506,0.992677,0.30806953,0.77569103,0.88692504,0.0073561748,0.004376569,0.04310362
0.00068842235,0.07662886,0.115735754,0.06414235,0.04465155,0.00816245,0.3951187,0.98584217,0.46569556,0.011813605
0.002543578,0.98599076,0.9083545,0.5107104,0.0035184883,0.036849592,0.004430933,0.92100024,0.015341142,0.016267264
0.17423832,0.8646246,0.0086041605,0.08009123,0.008603033,0.18156983,0.92341,0.43792665,0.001819484,0.0014370107
0.0009747917,0.4474645,0.011286558,0.9822681,0.0069414615,0.0002582018,0.00077842496,0.997223,0.0009681323,0.0016417516
0.73567694,0.02491748,0.82477134,0.9735321,0.006879026,7.390161e-05,0.015607887,0.9858248,0.028732525,0.0025665003
0.9178773,0.9973212,0.0084628835,0.9702488,0.009714497,0.9941748,0.013927262,0.63461256,0.02196054,0.0021712005
0.021872144,0.13038427,0.96016204,0.7366657,0.22720565,0.19928493,0.981554,0.0014059593,0.018050728,0.6536199
0.052741673,0.16182093,0.17936766,0.6639051,0.012108391,0.997134,0.550355,0.053893298,0.8890919,0.02776059
0.5565608,0.8638697,0.039299235,0.13140598,0.366101,0.9953292,0.16986144,0.18625204,0.8964269,0.14621943
0.04917411,0.013039955,0.1979813,0.92301255,0.0016013752,0.021633381,0.9714766,0.91150093,0.32595894,0.0054191533
0.008789069,0.07638288,0.24025238,0.6465229,0.0092736855,0.0010156484,0.9205514,0.8449954,0.0015880564,0.0026802989
0.45278224,0.035880655,0.00017815728,0.032596562,0.00047591852,0.00037784173,0.00019069841,0.039704837,0.914401,0.98313254
0.33135176,0.0076697352,0.9390142,0.9783533,0.56398976,0.02332839,0.0016491266,0.006021755,0.08778044,0.6473006
0.62313277,0.0005233493,0.013526116,0.9728206,0.001586499,0.96257764,0.9535916,0.00032507585,0.68238807,0.11111335
0.66645163,0.003271177,0.80155134,0.0715254,0.9671535,0.0073623015,0.0029065483,0.4712283,0.021224022,0.0040587904
0.3540749,0.72292095,0.40704167,0.9713587,0.45028988,0.0016953875,0.004892207,0.054965645,0.07258312,0.98505986
0.68224627,0.07089256,0.024498222,0.53309906,0.010067769,0.0003263244,0.085770935,0.037438937,0.362934,0.97610813
0.018064128,0.97671676,0.38555527,0.033652686,0.0014034496,0.056596246,0.14977176,0.00020350594,0.048682358,0.99240506
0.64102376,0.0012609991,0.3569048,0.00014701765,0.99855864,0.14818917,0.07865038,0.17668188,0.052879177,0.0016316934
0.006827314,0.23603015,0.69779336,0.001322623,0.9787013,0.829952,0.59035724,0.19735894,0.48713943,0.07132344
0.7748049,0.8817258,0.8911776,0.007513255,0.028440936,0.9925718,0.016656024,0.009546974,0.031892687,0.0010568742
0.013907388,0.0585277,0.2056203,0.020608941,0.7803977,0.9180222,0.011130402,0.5043514,0.10708372,0.00065497775
0.07784803,0.1793457,0.2292003,0.23365349,0.0012984284,0.9279179,0.00042597327,0.0021288078,0.022532219,0.0074349465
0.015786938,6.92793e-05,0.00081059284,0.18910384,0.04963174,0.43065166,0.9937649,0.0045287907,0.04493334,0.004062819
0.0014836476,0.01684482,0.06603567,0.28987405,0.0002548888,0.0038503106,0.98363686,0.9430772,0.7254782,0.017744267
0.25263888,9.170635e-05,0.0053558634,0.17951049,1.534408e-05,0.4793797,0.018905655,0.0014735787,0.5928973,0.003043454
0.014498516,0.0001913014,0.99866575,0.0037897974,0.22702986,0.9987317,0.0037219524,0.007297319,0.989874,0.0013159516
0.9713438,0.91864955,0.029576423,0.5722271,0.63993233,0.0012360865,0.024602462,0.13772184,0.4842803,0.9954666
0.013334913,0.8580434,0.01073569,0.0010420801,0.9126221,0.54468244,0.8814699,0.65221626,0.7204453,0.46923485
0.07602365,0.30646843,0.8028068,0.003306647,0.98436075,0.0011890726,0.95957077,0.43363997,0.0079195555,0.24285932
0.07740925,0.018282576,0.77845746,0.86670023,0.072250284,0.004684708,4.0823124e-05,0.31551802,0.06860337,0.07663755
0.75356513,0.007824114,0.004178187,0.0014932497,0.9983882,0.05103922,0.8277796,0.17800282,0.0050153313,0.010245391
0.15558009,0.0032077194,0.0018791374,0.106556244,0.0035124414,0.9988631,0.8536121,0.0055655846,0.41995704,0.00053153833
0.7310201,0.9963993,0.5302681,0.0020433948,0.8072173,0.035531987,0.9537344,0.8104351,0.014333467,0.081748545
0.006052618,0.5274418,0.11155595,0.00035344448,0.8203103,0.00072214723,0.8618145,0.145084,0.0049382853,0.62849015
0.007757119,1.1962783e-05,0.9617223,0.36063027,0.00041178742,0.9677278,0.0012787323,0.0007232147,0.5945418,0.00022502618
0.9128331,0.54315007,0.99129915,0.0019318986,0.11223209,4.272274e-05,0.9683025,0.538152,0.12835637,0.5008436
0.42897606,0.6123221,0.570341,0.035631906,0.6079855,0.49596456,0.036569186,0.39697307,0.056117848,0.020525305
0.9381054,0.004368436,0.14857674,0.7447453,0.97449917,0.06737377,0.8309005,0.7659594,0.9967671,0.86793464
0.0007965243,0.003964149,0.0232711,0.00480777,0.3169722,0.0154963,0.96483314,0.89989966,0.16833174,0.0024014292
0.0025652314,0.0007644774,0.03544316,0.899089,0.09888752,0.060608454,0.00059646636,0.9536912,0.7533797,0.004803099
0.0023781734,0.95939803,0.2585218,0.6367559,0.0007677178,0.00015321329,0.009829625,0.98370606,0.015613991,0.15455683
0.0016826894,0.0015872077,0.17926197,0.911054,3.3828914e-05,0.0018294706,3.658598e-05,0.08188007,0.003410908,0.0011860942
0.30000195,0.041133124,0.8593256,0.005315331,0.00042911276,0.07292437,0.046063565,0.0007811096,0.12903716,0.18484908
0.005164153,0.3796911,0.9798525,0.012298417,0.028290614,0.9868852,0.7426995,0.0807823,0.8834128,0.01679999
0.8854156,0.06850563,0.25379795,0.8826093,0.0014149683,0.00598145,0.93196446,0.9902019,0.7584566,0.0032723728
0.54875296,0.0008101226,0.01446691,0.00859685,6.0175193e-05,0.009956653,0.860223,0.004634995,0.9792897,0.5959123
0.62340194,0.00019375075,9.652296e-05,0.0078824395,0.00014674677,0.189093,0.3263901,0.00178338,0.9919565,0.5087476
0.5067771,0.99790823,0.00018468538,0.018770851,0.0004037074,0.96604663,0.0030653398,0.00079447636,0.04160074,0.704079
0.8758637,0.9092426,0.75061715,0.7099529,0.19410512,0.96428525,0.0026125393,0.07391443,0.09335725,0.024452697
0.01495767,0.04963129,0.7954937,0.6533385,0.39014673,0.015315737,0.13908385,0.22981992,0.01005225,0.04802014
0.003369841,0.3202653,0.8153116,0.35004875,0.0066115456,0.00089121755,0.0018690404,0.2022988,0.04407483,0.5485394
0.097814724,0.00047137003,0.017435083,0.6069844,0.032771084,0.4882422,0.9982181,0.022804517,0.654453,0.05489636
0.0010126989,0.08836734,0.16988645,0.58500576,0.000107965825,0.019968115,0.804729,0.9325925,0.74927795,0.02123797
0.0033721128,0.44313553,0.9704511,0.005271743,0.2662128,0.0038773334,0.6841676,0.0015568356,0.024665654,0.96313715
0.24736314,0.9703485,0.98425084,0.004330404,0.0056310794,0.040722895,0.9869079,0.39599323,0.054488644,0.029566085
0.0036301715,0.9949714,0.8758897,5.5581822e-05,0.9374012,0.8675811,0.5313858,0.05907607,0.000869693,0.0041802647
0.0021348677,0.7380206,0.345921,0.31727502,0.0052932515,0.00019101378,0.0005196525,0.009813941,0.03586907,0.99236774
0.06144947,0.020707387,0.22621329,0.97925335,0.8997972,0.0015890079,0.0013397933,0.9293692,0.07050377,0.11692022
0.0026701486,0.4452905,0.88721305,0.06048328,3.7434173e-05,0.0020732002,0.96708655,0.083496474,0.030913832,0.16608998
0.94390583,0.20814745,0.00075077784,0.013777522,0.004795872,0.23767751,0.090714626,0.20598236,0.99631137,0.8672464
0.32395583,0.81385833,0.62418735,0.56133103,0.19086534,0.41559568,0.0022568002,0.34395018,0.49342144,0.2599982
0.74008256,0.996555,0.00010498074,0.40582973,0.99416316,0.9773216,0.10184081,0.0011858642,0.0034987887,0.92087096
0.1025031,0.9610495,0.34817913,0.0061904253,0.78128874,0.8850965,0.40551072,0.40280345,0.05180505,0.036580577
0.4577859,0.0090423515,0.0018038618,0.9673675,0.023082444,0.3242953,0.699622,0.36552584,0.0011179987,0.000118101496
0.01898386,0.0007421955,0.63504225,0.27745166,0.21259254,0.0818845,0.00023509658,0.7491345,0.45025834,0.0013110932
0.23948738,0.012307549,0.8062784,0.0017124678,0.0070307916,0.0041684187,0.008667984,0.059530653,0.95051086,0.5616397
